1	2	3
30869.0	21685.9	9183.2
5064.1	3658.7	1405.3
9449.7	6420.9	3028.8
6857.1	5015.6	1841.5
26241.1	18511.7	7729.4
3973.7	2956.1	1017.7
18875.2	13399.2	5476.0
61059.6	43177.9	17881.7
60356.9	43492.8	16864.1
13399.2	9716.2	3683.0
79280.6	55777.5	23503.1
26628.8	18802.5	7826.3
23188.1	16452.2	6735.9
52700.2	37483.8	15216.4
14271.5	10443.1	3828.3
8625.9	6202.9	2423.0
40900.2	29003.3	11896.9
27937.2	19553.6	8383.6
4846.0	3343.7	1502.3
10370.4	7220.5	3149.9
3973.7	2689.5	1284.2
33655.5	24205.8	9449.7
72811.1	52821.4	19989.8
34285.4	24133.1	10152.4
8577.4	6227.1	2350.3
57304.0	41142.5	16161.4
156477.3	110246.5	46230.8
26774.2	19093.2	7680.9
16670.2	12187.7	4482.6
18148.3	12987.3	5161.0
11048.9	7874.8	3174.1
28276.4	19747.5	8529.0
27064.9	19165.9	7899.0
3537.6	2495.7	1041.9
3755.7	2738.0	1017.7
39979.5	28615.6	11363.9
14659.1	10515.8	4143.3
34939.7	24641.9	10297.8
106902.8	75961.1	30941.7
11993.9	8262.4	3731.4
37847.3	26386.5	11460.8
33413.2	22752.0	10661.2
19892.8	14004.9	5887.9
8335.1	6154.4	2180.7
43371.7	30505.6	12866.1
80976.7	57764.3	23212.3
31595.9	22218.9	9377.0
74216.5	52482.2	21734.3
2447.2	1793.0	654.2
27864.5	19602.1	8262.4
53790.6	38356.1	15434.5
2786.5	2156.5	630.0
14344.2	10685.4	3658.7
75185.7	53281.8	21903.9
33752.4	23745.4	10007.0
12187.7	8359.4	3828.3
48968.8	35521.2	13447.6
10515.8	7269.0	3246.8
37944.2	27234.5	10709.7
11606.2	8601.6	3004.5
24084.6	17130.6	6954.0
2883.4	2326.1	557.3
26338.0	18560.2	7777.8
28567.2	20837.8	7729.4
3343.7	2398.8	945.0
